"","ResponseId","Duration (in seconds)","party","party_4_TEXT","anes_rep","anes_dem","anes_ind","anes_ind_force","SPV_1_meta_out_2","SPV_2_meta_out_2","SPV_3_meta_out_1","SPV_4_meta_out_2","out_corr_time_Page Submit","out_cont_time_Page Submit","manip_ck_1","SPV_1_2","SPV_2_2","SPV_3_1","SPV_4_2","ESPV_1_2","ESPV_2_2","ESPV_3_1","ft_rep_1","ft_dem_1","CSV_1_1","CSV_2_1","CSV_3_1","ancodi_1","ancodi_2","ancodi_3","rep_violence_1","dem_violence_1","sd_marriage_1","sd_friend_1","sd_work_1","sd_carpool_1","YOB","Gender","race","education","polit","religious","region","employed","income","ladder","screen_reason","condition","Inparty","Outparty","IP_dup","MID_dup","gc","SPV_self","SPV_meta_out","ESPV_avg","CSV_avg","ancodi","sd_avg","ft_out","ft_in","ft_diff","out_violence","in_violence","gender","age","stren","Education","Race","SPV_meta_over"
"577","R_7O0iwC8wp0J1b57",458,1,NA,1,NA,NA,NA,80,75,70,100,30.281,NA,75,0,0,0,0,0,0,1,95,0,50,50,70,90,50,100,0,11,80,50,32,28,1985,1,"white","Some college",7,7,1,1,150000,5,"none","out_correct","Republican","Democrat",0,0,1,0,81.25,0.333333333333333,56.6666666666667,80,47.5,0,95,95,11,0,"Male",35,"Strong","Some college","white",71.95
"578","R_2cAstbTGtnunKre",1473,2,NA,NA,1,NA,NA,0,0,0,0,NA,32.248,10,0,0,0,0,0,0,0,80,100,50,50,50,10,0,10,0,0,0,0,0,0,1975,1,"hispanic","Graduate",1,2,4,4,55000,1,"none","out_control","Democrat","Republican",0,0,1,0,0,0,50,6.66666666666667,0,80,100,20,0,0,"Male",45,"Strong","Graduate","hispanic",-10.3
"579","R_BWGj1dPRQabpd8B",433,1,NA,1,NA,NA,NA,60,50,50,2,NA,19.745,29,0,0,3,0,0,0,0,70,5,56,54,54,50,50,50,0,50,1,12,0,0,1961,1,"white","Bachelors",6,6,4,1,112500,5,"none","out_control","Republican","Democrat",0,0,1,0.75,40.5,0,54.6666666666667,50,3.25,5,70,65,50,0,"Male",59,"Strong","Bachelors","white",31.2
"580","R_3iUrSne5aguvIFF",2779,2,NA,NA,2,NA,NA,82,90,38,20,NA,18.734,35,0,1,0,0,0,0,0,8,81,50,50,50,54,54,67,3,0,52,53,42,51,1977,1,"white","Some college",3,1,1,1,35000,8,"none","out_control","Democrat","Republican",0,0,1,0.25,57.5,0,50,58.3333333333333,49.5,8,81,73,3,0,"Male",43,"Not strong","Some college","white",47.2
"581","R_50Xeb6Gk2UmDAKl",2661,1,NA,1,NA,NA,NA,16,31,15,8,15.961,NA,7,12,12,14,6,4,7,4,64,45,19,13,30,21,12,25,16,5,21,35,34,25,25,1,"white","HS or less",5,3,3,1,35000,6,"none","out_correct","Republican","Democrat",0,0,1,11,17.5,5,20.6666666666667,19.3333333333333,28.75,45,64,19,5,16,"Male",25,"Strong","HS or less","white",8.2
"582","R_1lbfeoUbuO9xd75",302,2,NA,NA,1,NA,NA,73,75,27,29,NA,13.987,53,0,4,0,0,73,27,20,16,85,50,50,50,16,44,17,75,21,13,0,0,27,1982,2,"white","Bachelors",3,1,2,2,65000,6,"none","out_control","Democrat","Republican",0,0,1,1,51,40,50,25.6666666666667,10,16,85,69,75,21,"Female",38,"Strong","Bachelors","white",40.7
"583","R_1rk7A5ZsOPYKaHV",554,2,NA,NA,1,NA,NA,65,70,70,85,16.86,NA,60,5,1,0,0,15,25,0,20,81,55,30,20,40,25,7,76,0,70,66,0,0,22,1,"hispanic","Bachelors",1,2,4,6,45000,6,"none","out_correct","Democrat","Republican",0,0,1,1.5,72.5,13.3333333333333,35,24,34,20,81,61,76,0,"Male",22,"Strong","Bachelors","hispanic",62.2
"584","R_37Pu3tGGnAwWljj",296,1,NA,2,NA,NA,NA,37,60,35,38,8.492,NA,6,35,65,0,0,24,32,36,30,39,62,55,33,29,28,83,59,54,37,59,32,3,1995,2,"asian","Graduate",5,6,3,1,45000,7,"none","out_correct","Republican","Democrat",0,0,1,25,42.5,30.6666666666667,50,46.6666666666667,32.75,39,30,-9,54,59,"Female",25,"Not strong","Graduate","asian",33.2
"585","R_9tdGNeaHy3Qn6hj",728,1,NA,1,NA,NA,NA,74,84,83,88,NA,31.045,77,0,0,2,0,42,35,73,96,35,53,54,53,45,43,44,54,100,100,68,48,42,1972,2,"white","Some college",6,4,3,1,25000,8,"none","out_control","Republican","Democrat",0,0,1,0.5,82.25,50,53.3333333333333,44,64.5,35,96,61,100,54,"Female",48,"Strong","Some college","white",72.95
"586","R_7ZKYqa9J1LtoW6B",548,2,NA,NA,1,NA,NA,21,20,7,2,37.782,NA,10,5,2,0,0,15,2,3,1,98,5,2,0,90,90,98,25,4,100,95,93,91,1952,2,"white","Graduate",2,1,4,5,45000,5,"none","out_correct","Democrat","Republican",0,0,1,1.75,12.5,6.66666666666667,2.33333333333333,92.6666666666667,94.75,1,98,97,25,4,"Female",68,"Strong","Graduate","white",2.2
"587","R_1EXSk2Ib2plKcPD",366,2,NA,NA,2,NA,NA,66,55,78,74,9.12,NA,13,7,3,3,2,12,24,10,33,41,9,49,2,8,54,70,86,0,76,65,26,18,1997,1,"asian","Bachelors",3,2,3,1,75000,7,"none","out_correct","Democrat","Republican",0,0,1,3.75,68.25,15.3333333333333,20,44,46.25,33,41,8,86,0,"Male",23,"Not strong","Bachelors","asian",57.95
"588","R_22nt2masWgvaqzN",167,2,NA,NA,2,NA,NA,20,51,59,65,NA,4.358,59,57,22,45,39,25,51,42,58,58,51,62,61,51,51,51,61,56,40,38,37,44,1986,2,"white","Bachelors",3,1,3,2,112500,7,"none","out_control","Democrat","Republican",0,0,1,40.75,48.75,39.3333333333333,58,51,39.75,58,58,0,61,56,"Female",34,"Not strong","Bachelors","white",38.45
"589","R_796K1WoM6Me6dkR",448,2,NA,NA,2,NA,NA,10,15,5,5,26.023,NA,10,20,25,20,15,70,30,60,5,70,80,90,75,95,20,60,40,10,65,35,40,30,1990,1,"white","Graduate",1,1,3,3,85000,5,"none","out_correct","Democrat","Republican",0,0,1,20,8.75,53.3333333333333,81.6666666666667,58.3333333333333,42.5,5,70,65,40,10,"Male",30,"Not strong","Graduate","white",-1.55
"590","R_2QL0M1eRfPkLJNq",519,1,NA,1,NA,NA,NA,67,88,68,68,NA,18.286,72,0,2,0,0,0,0,0,84,58,56,54,53,54,57,88,23,57,70,60,29,28,1976,2,"white","Bachelors",6,7,3,2,55000,6,"none","out_control","Republican","Democrat",0,0,1,0.5,72.75,0,54.3333333333333,66.3333333333333,46.75,58,84,26,57,23,"Female",44,"Strong","Bachelors","white",63.45
"591","R_2D5D0HMNMEK3kzg",596,2,NA,NA,1,NA,NA,35,30,21,20,32.037,NA,15,0,0,0,0,70,0,50,10,78,31,27,25,60,80,80,5,0,32,16,25,25,1972,1,"white","Some college",2,1,2,1,15000,8,"none","out_correct","Democrat","Republican",0,0,1,0,26.5,40,27.6666666666667,73.3333333333333,24.5,10,78,68,5,0,"Male",48,"Strong","Some college","white",16.2
"592","R_2aLD4ShuwyU5gdo",589,2,NA,NA,1,NA,NA,30,24,20,19,40.828,NA,11,1,0,7,6,5,0,8,23,83,53,47,47,25,19,60,39,1,67,14,36,60,1983,2,"white","Graduate",1,1,3,4,35000,7,"none","out_correct","Democrat","Republican",0,0,1,3.5,23.25,4.33333333333333,49,34.6666666666667,44.25,23,83,60,39,1,"Female",37,"Strong","Graduate","white",12.95
"593","R_PAQ2j7tVhvGLSaB",395,1,NA,1,NA,NA,NA,80,70,60,60,32.516,NA,60,10,0,0,0,0,0,0,70,20,50,50,50,30,10,10,20,80,70,20,30,30,1979,2,"white","Bachelors",6,6,4,2,25000,7,"none","out_correct","Republican","Democrat",0,0,1,2.5,67.5,0,50,16.6666666666667,37.5,20,70,50,80,20,"Female",41,"Strong","Bachelors","white",58.2
"594","R_3hbb46ghYweRr1b",424,1,NA,1,NA,NA,NA,82,81,80,91,40.962,NA,96,6,0,6,8,0,0,0,60,51,0,0,0,0,10,10,4,81,0,0,0,0,1979,2,"hispanic","Some college",7,4,3,1,35000,7,"none","out_correct","Republican","Democrat",0,0,1,5,83.5,0,0,6.66666666666667,0,51,60,9,81,4,"Female",41,"Strong","Some college","hispanic",74.2
"595","R_3Pw0YODK6GrvqJe",412,1,NA,1,NA,NA,NA,26,25,27,37,35.058,NA,15,0,0,0,0,0,0,0,71,37,51,49,51,51,51,73,64,77,0,0,0,0,1991,1,"hispanic","Graduate",6,6,3,1,85000,6,"none","out_correct","Republican","Democrat",0,0,1,0,28.75,0,50.3333333333333,58.3333333333333,0,37,71,34,77,64,"Male",29,"Strong","Graduate","hispanic",19.45
"596","R_3My81T85nz0uicj",378,1,NA,1,NA,NA,NA,51,51,51,51,21.925,NA,6,0,0,0,0,0,0,0,21,0,51,51,51,0,100,51,51,50,0,0,0,0,1965,2,"white","Bachelors",6,7,2,1,85000,5,"none","out_correct","Republican","Democrat",0,0,1,0,51,0,51,50.3333333333333,0,0,21,21,50,51,"Female",55,"Strong","Bachelors","white",41.7
"597","R_3CzviP7x7p4V877",889,1,NA,1,NA,NA,NA,32,38,29,23,15.661,NA,36,34,41,36,34,41,56,41,72,41,83,85,82,34,37,31,39,35,23,23,34,24,1989,1,"black","Some college",2,5,3,1,55000,5,"none","out_correct","Republican","Democrat",0,0,1,36.25,30.5,46,83.3333333333333,34,26,41,72,31,35,39,"Male",31,"Strong","Some college","black",21.2
"598","R_2Ua1H7Q5i1IcZZE",759,2,NA,NA,1,NA,NA,43,72,53,39,NA,15.81,53,0,0,7,0,0,0,0,74,73,3,0,0,1,8,0,52,0,2,5,0,10,1979,2,"black","Bachelors",1,5,3,3,75000,4,"none","out_control","Democrat","Republican",0,0,1,1.75,51.75,0,1,3,4.25,74,73,-1,52,0,"Female",41,"Strong","Bachelors","black",41.45
"599","R_3I8AHfjR931mBS9",601,2,NA,NA,1,NA,NA,55,60,55,70,NA,26.489,60,0,0,0,0,0,0,0,0,100,10,45,10,95,95,80,100,5,80,90,10,100,1959,2,"white","Bachelors",2,2,2,5,75000,5,"none","out_control","Democrat","Republican",0,0,1,0,60,0,21.6666666666667,90,70,0,100,100,100,5,"Female",61,"Strong","Bachelors","white",49.7
"600","R_BwXdWcZc25esi5j",252,2,NA,NA,1,NA,NA,14,21,14,12,19.877,NA,10,5,4,0,0,5,6,0,35,85,54,56,36,60,65,15,5,0,5,0,0,0,1991,1,"white","HS or less",2,1,3,1,35000,6,"none","out_correct","Democrat","Republican",0,0,1,2.25,15.25,3.66666666666667,48.6666666666667,46.6666666666667,1.25,35,85,50,5,0,"Male",29,"Strong","HS or less","white",4.95
"601","R_1HiuQohfQCHD7va",443,1,NA,1,NA,NA,NA,0,71,1,0,29.941,NA,61,0,0,1,0,0,0,0,51,1,51,51,52,9,93,94,0,29,0,2,0,0,1955,1,"white","Bachelors",5,5,1,1,55000,3,"none","out_correct","Republican","Democrat",0,0,1,0.25,18,0,51.3333333333333,65.3333333333333,0.5,1,51,50,29,0,"Male",65,"Strong","Bachelors","white",8.7
"602","R_25uNhAYr2pV4RB0",284,2,NA,NA,1,NA,NA,20,25,5,5,15.458,NA,10,0,5,0,0,0,5,0,0,100,51,51,51,100,100,100,5,0,100,100,100,100,1989,1,"white","Some college",1,1,3,1,5000,10,"none","out_correct","Democrat","Republican",0,0,1,1.25,13.75,1.66666666666667,51,100,100,0,100,100,5,0,"Male",31,"Strong","Some college","white",3.45
"603","R_2ZKqWSXU0shjY6W",769,1,NA,1,NA,NA,NA,100,100,100,100,29.447,NA,100,0,0,0,0,0,0,0,100,23,70,66,68,0,0,0,0,100,64,61,62,64,1954,2,"white","Some college",7,7,1,5,25000,4,"none","out_correct","Republican","Democrat",0,0,1,0,100,0,68,0,62.75,23,100,77,100,0,"Female",66,"Strong","Some college","white",90.7
"604","R_2f1myGcPhNFwWUE",569,2,NA,NA,1,NA,NA,91,94,81,81,59.378,NA,87,0,0,20,0,9,0,10,0,80,51,51,51,100,100,100,100,0,51,51,51,81,1947,2,"black","Graduate",1,1,3,5,25000,8,"none","out_correct","Democrat","Republican",0,0,1,5,86.75,6.33333333333333,51,100,58.5,0,80,80,100,0,"Female",73,"Strong","Graduate","black",76.45
"605","R_1flR6sMTSnCSHoo",527,1,NA,1,NA,NA,NA,23,28,25,25,23.509,NA,9,0,0,0,0,0,0,0,90,20,25,25,25,0,0,5,0,81,54,0,0,0,1987,2,"white","Some college",6,6,3,7,55000,7,"none","out_correct","Republican","Democrat",0,0,1,0,25.25,0,25,1.66666666666667,13.5,20,90,70,81,0,"Female",33,"Strong","Some college","white",15.95
"606","R_eg5FuNYdhCMbBOp",785,2,NA,NA,1,NA,NA,2,2,0,0,NA,23.233,0,0,0,0,0,0,0,0,50,95,40,40,40,0,0,0,60,0,2,2,20,10,1962,2,"white","Some college",2,1,1,8,25000,6,"none","out_control","Democrat","Republican",0,0,1,0,1,0,40,0,8.5,50,95,45,60,0,"Female",58,"Strong","Some college","white",-9.3
"607","R_RaeTRc9RBbDXoWd",630,1,NA,1,NA,NA,NA,65,65,65,65,27.478,NA,10,0,0,0,0,0,0,0,90,2,50,51,51,0,20,50,0,0,50,50,50,50,1946,2,"white","Bachelors",7,7,3,2,25000,5,"none","out_correct","Republican","Democrat",0,0,1,0,65,0,50.6666666666667,23.3333333333333,50,2,90,88,0,0,"Female",74,"Strong","Bachelors","white",55.7
"608","R_1DC1bBIZsWocoGC",389,2,NA,NA,2,NA,NA,72,82,71,93,NA,12.317,76,38,13,30,60,63,40,41,33,83,37,36,40,78,66,70,72,22,90,80,60,60,1996,2,"white","Bachelors",2,1,4,1,55000,4,"none","out_control","Democrat","Republican",0,0,1,35.25,79.5,48,37.6666666666667,71.3333333333333,72.5,33,83,50,72,22,"Female",24,"Not strong","Bachelors","white",69.2
"609","R_1JCuGbigFyJf6ms",324,1,NA,2,NA,NA,NA,90,88,100,100,NA,11.7,92,21,16,31,9,6,9,10,67,10,21,13,29,72,70,100,11,80,23,24,29,50,1993,2,"white","Bachelors",7,7,3,1,112500,5,"none","out_control","Republican","Democrat",0,0,1,19.25,94.5,8.33333333333333,21,80.6666666666667,31.5,10,67,57,80,11,"Female",27,"Not strong","Bachelors","white",85.2
"610","R_22JMBAGRl66LXZ4",283,1,NA,2,NA,NA,NA,30,17,69,11,NA,9.565,24,3,8,13,0,2,5,6,48,45,30,36,18,15,25,10,5,3,0,0,0,0,1981,2,"white","Bachelors",5,5,2,1,65000,5,"none","out_control","Republican","Democrat",0,0,1,6,31.75,4.33333333333333,28,16.6666666666667,0,45,48,3,3,5,"Female",39,"Not strong","Bachelors","white",22.45
"611","R_A4pQHItFlsUhlst",442,1,NA,1,NA,NA,NA,75,75,15,9,22.873,NA,10,0,0,0,0,0,0,0,25,0,50,50,0,0,25,10,0,0,50,0,0,0,1974,1,"hispanic","Graduate",5,1,3,1,85000,6,"none","out_correct","Republican","Democrat",0,0,1,0,43.5,0,33.3333333333333,11.6666666666667,12.5,0,25,25,0,0,"Male",46,"Strong","Graduate","hispanic",34.2
"612","R_2ANgAewvsPU5XIL",550,2,NA,NA,1,NA,NA,15,20,25,14,32.579,NA,11,2,5,9,0,5,12,10,30,80,50,70,55,55,5,20,35,15,70,25,30,11,1992,1,"white","Bachelors",2,1,1,1,55000,6,"none","out_correct","Democrat","Republican",0,0,1,4,18.5,9,58.3333333333333,26.6666666666667,34,30,80,50,35,15,"Male",28,"Strong","Bachelors","white",8.2
"613","R_RQajJYU94QwJ2Zb",251,2,NA,NA,2,NA,NA,0,0,0,0,NA,6.298,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,10,0,0,0,0,1968,2,"hispanic","Bachelors",4,2,3,1,35000,6,"none","out_control","Democrat","Republican",0,0,1,0,0,0,0,0,0,29,29,0,0,10,"Female",52,"Not strong","Bachelors","hispanic",-10.3
"614","R_8c9l2aLvlumwsQ9",461,2,NA,NA,2,NA,NA,77,86,70,61,NA,8.269,61,10,20,2,22,30,64,40,9,74,48,50,49,62,63,81,70,57,73,55,30,45,21,2,"asian","Some college",3,4,4,6,150000,6,"none","out_control","Democrat","Republican",0,0,1,13.5,73.5,44.6666666666667,49,68.6666666666667,50.75,9,74,65,70,57,"Female",21,"Not strong","Some college","asian",63.2
"615","R_AtimAztF93NWi2d",462,1,NA,1,NA,NA,NA,10,20,20,20,NA,16.154,20,0,0,0,0,0,0,0,90,10,50,50,50,3,5,0,0,30,10,0,0,0,1958,2,"white","Bachelors",6,7,4,5,85000,4,"none","out_control","Republican","Democrat",0,0,1,0,17.5,0,50,2.66666666666667,2.5,10,90,80,30,0,"Female",62,"Strong","Bachelors","white",8.2
"616","R_2zM7i0lFWPHgUV7",435,2,NA,NA,1,NA,NA,40,60,35,60,NA,11.317,35,0,0,0,0,100,15,25,0,85,51,51,55,30,25,45,25,1,40,30,15,15,1993,1,"white","Graduate",2,4,3,1,55000,6,"none","out_control","Democrat","Republican",0,0,1,0,48.75,46.6666666666667,52.3333333333333,33.3333333333333,25,0,85,85,25,1,"Male",27,"Strong","Graduate","white",38.45
"617","R_3maUApRWqymazPK",147,2,NA,NA,1,NA,NA,36,63,94,59,1.554,NA,26,74,35,25,28,75,88,54,40,72,29,70,19,35,70,64,84,68,62,73,65,27,1992,1,"white","Bachelors",3,6,1,1,75000,7,"none","out_correct","Democrat","Republican",0,0,1,40.5,63,72.3333333333333,39.3333333333333,56.3333333333333,56.75,40,72,32,84,68,"Male",28,"Strong","Bachelors","white",52.7
"618","R_VOLCTDvXc0JtzmF",466,2,NA,NA,1,NA,NA,20,20,20,20,NA,11.444,20,0,0,0,0,0,0,0,10,90,50,50,50,25,30,30,25,2,25,10,5,15,1965,2,"white","Graduate",2,2,4,8,112500,5,"none","out_control","Democrat","Republican",0,0,1,0,20,0,50,28.3333333333333,13.75,10,90,80,25,2,"Female",55,"Strong","Graduate","white",9.7
"619","R_3enlXsCnWhkk2dh",498,1,NA,1,NA,NA,NA,70,60,70,70,NA,27,70,10,10,10,10,0,0,0,80,20,0,0,0,0,0,0,0,10,0,0,0,0,1943,2,"white","Some college",6,5,4,5,55000,3,"none","out_control","Republican","Democrat",0,0,1,10,67.5,0,0,0,0,20,80,60,10,0,"Female",77,"Strong","Some college","white",58.2
"620","R_2TLGxdpraaZrbat",468,1,NA,2,NA,NA,NA,29,28,61,60,NA,11.344,61,9,9,9,9,10,9,9,70,40,60,61,60,10,9,9,9,9,20,20,17,9,1962,2,"white","Some college",6,6,3,5,55000,6,"none","out_control","Republican","Democrat",0,0,1,9,44.5,9.33333333333333,60.3333333333333,9.33333333333333,16.5,40,70,30,9,9,"Female",58,"Not strong","Some college","white",35.2
"621","R_Z2gQB4dSlAsLMDT",822,2,NA,NA,1,NA,NA,5,10,0,0,NA,31.817,0,0,0,0,0,0,10,0,30,91,51,51,51,70,90,95,10,1,95,60,60,30,1956,1,"white","Bachelors",2,4,4,4,5000,8,"none","out_control","Democrat","Republican",0,0,1,0,3.75,3.33333333333333,51,85,61.25,30,91,61,10,1,"Male",64,"Strong","Bachelors","white",-6.55
"622","R_27k8MJGuMAa9xvj",200,2,NA,NA,1,NA,NA,65,75,50,50,NA,5.753,50,10,10,10,10,0,10,10,50,77,0,0,0,0,10,0,50,0,0,0,0,0,1982,2,"white","Bachelors",2,1,3,1,25000,6,"none","out_control","Democrat","Republican",0,0,1,10,60,6.66666666666667,0,3.33333333333333,0,50,77,27,50,0,"Female",38,"Strong","Bachelors","white",49.7
"623","R_21cwrLh7H1e0Ivy",271,2,NA,NA,1,NA,NA,55,70,52,55,24.518,NA,53,0,0,0,0,0,0,5,0,85,50,50,50,60,100,80,30,0,80,70,50,40,1990,1,"white","Bachelors",1,1,3,4,5000,5,"none","out_correct","Democrat","Republican",0,0,1,0,58,1.66666666666667,50,80,60,0,85,85,30,0,"Male",30,"Strong","Bachelors","white",47.7
"624","R_PwzkfP4V72dCc6J",234,2,NA,NA,2,NA,NA,0,15,0,0,24.952,NA,10,0,0,3,0,0,0,0,54,67,NA,50,NA,49,42,45,0,0,0,0,0,0,1994,1,"asian","Bachelors",3,1,3,1,95000,9,"none","out_correct","Democrat","Republican",0,0,1,0.75,3.75,0,NA,45.3333333333333,0,54,67,13,0,0,"Male",26,"Not strong","Bachelors","asian",-6.55
"625","R_3CQ7poxzXmbL9oQ",1243,2,NA,NA,1,NA,NA,40,20,0,0,35.806,NA,10,20,20,0,0,60,0,0,40,60,10,30,10,50,50,50,10,0,20,10,10,10,31,1,"black","Bachelors",2,6,1,8,5000,6,"none","out_correct","Democrat","Republican",0,0,1,10,15,20,16.6666666666667,50,12.5,40,60,20,10,0,"Male",31,"Strong","Bachelors","black",4.7
"626","R_1f1N1dK4p1be8Hn",2078,2,NA,NA,1,NA,NA,3,73,51,65,648.147,NA,6,6,0,4,4,4,10,4,10,91,50,51,52,15,12,13,72,14,29,51,28,22,1990,2,"white","Bachelors",1,2,4,1,25000,3,"none","out_correct","Democrat","Republican",0,0,1,3.5,48,6,51,13.3333333333333,32.5,10,91,81,72,14,"Female",30,"Strong","Bachelors","white",37.7
"627","R_pF8Ym7HI6FDxxK1",617,2,NA,NA,1,NA,NA,15,45,10,5,NA,22.886,10,24,3,20,8,26,3,22,15,70,97,72,71,85,95,89,15,5,85,55,22,25,1996,2,"white","Bachelors",1,1,4,2,25000,4,"none","out_control","Democrat","Republican",0,0,1,13.75,18.75,17,80,89.6666666666667,46.75,15,70,55,15,5,"Female",24,"Strong","Bachelors","white",8.45
"628","R_Tto3OOtjzs6mP97",372,2,NA,NA,1,NA,NA,67,82,61,69,27.98,NA,13,2,15,7,0,96,83,87,5,98,14,23,31,79,78,92,25,24,87,83,87,93,1972,2,"black","Bachelors",1,6,3,1,45000,4,"none","out_correct","Democrat","Republican",0,0,1,6,69.75,88.6666666666667,22.6666666666667,83,87.5,5,98,93,25,24,"Female",48,"Strong","Bachelors","black",59.45
"629","R_zUqrsO6OtRPaIdr",143,2,NA,NA,1,NA,NA,0,15,0,0,NA,4.26,15,0,0,0,0,0,0,0,19,98,0,0,0,10,32,15,0,0,70,40,18,39,1980,2,"white","Bachelors",1,1,4,1,55000,5,"none","out_control","Democrat","Republican",0,0,1,0,3.75,0,0,19,41.75,19,98,79,0,0,"Female",40,"Strong","Bachelors","white",-6.55
"630","R_1GNSGDEr59u3K8a",522,1,NA,1,NA,NA,NA,100,100,100,100,36.723,NA,100,0,0,0,0,0,0,0,100,0,16,19,17,100,100,100,0,100,16,75,5,45,1968,1,"white","Some college",7,6,2,1,112500,4,"none","out_correct","Republican","Democrat",0,0,1,0,100,0,17.3333333333333,100,35.25,0,100,100,100,0,"Male",52,"Strong","Some college","white",90.7
"631","R_4OSLXIztqzWSe6R",613,2,NA,NA,1,NA,NA,33,43,57,26,15.974,NA,30,6,0,3,0,26,21,27,39,69,8,12,0,38,51,43,46,23,5,12,18,6,1984,2,"black","Some college",1,5,3,1,55000,5,"none","out_correct","Democrat","Republican",0,0,1,2.25,39.75,24.6666666666667,6.66666666666667,44,10.25,39,69,30,46,23,"Female",36,"Strong","Some college","black",29.45
"632","R_2wHUaX7wDgi1osX",735,1,NA,1,NA,NA,NA,10,15,1,10,40.771,NA,9,0,0,0,0,2,2,0,90,25,80,52,54,57,50,65,9,20,20,20,20,30,1952,2,"white","Some college",7,7,3,2,45000,7,"none","out_correct","Republican","Democrat",0,0,1,0,9,1.33333333333333,62,57.3333333333333,22.5,25,90,65,20,9,"Female",68,"Strong","Some college","white",-0.300000000000001
"633","R_2RUiG3400kKUhWX",1824,2,NA,NA,2,NA,NA,10,25,60,5,NA,21.53,30,0,5,0,0,0,0,5,35,55,29,10,25,80,70,55,15,5,0,0,0,0,1989,1,"black","HS or less",3,1,4,4,35000,7,"none","out_control","Democrat","Republican",0,0,1,1.25,25,1.66666666666667,21.3333333333333,68.3333333333333,0,35,55,20,15,5,"Male",31,"Not strong","HS or less","black",14.7
"634","R_AhgcJkDGS7dsWRz",394,1,NA,1,NA,NA,NA,72,93,75,79,NA,8.861,79,0,0,0,0,0,0,0,100,0,41,40,50,100,100,100,28,68,71,40,30,42,1980,2,"white","Graduate",7,4,2,1,112500,7,"none","out_control","Republican","Democrat",0,0,1,0,79.75,0,43.6666666666667,100,45.75,0,100,100,68,28,"Female",40,"Strong","Graduate","white",70.45
"635","R_1mr9BFqAk9dkEDW",17362,1,NA,1,NA,NA,NA,88,70,55,60,NA,13.268,72,10,3,0,0,19,11,0,68,4,50,55,50,87,87,100,10,72,30,10,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none","out_control","Republican","Democrat",0,0,NA,3.25,68.25,10,51.6666666666667,91.3333333333333,15.25,4,68,64,72,10,NA,NA,"Strong",NA,NA,58.95
"636","R_3JaTP4K3S6aEt6u",497,1,NA,1,NA,NA,NA,75,85,75,75,NA,5.549,75,2,0,3,5,12,7,14,90,0,50,60,50,95,61,100,1,100,100,100,100,100,1981,1,"white","Bachelors",7,5,2,1,75000,4,"none","out_control","Republican","Democrat",0,0,1,2.5,77.5,11,53.3333333333333,85.3333333333333,100,0,90,90,100,1,"Male",39,"Strong","Bachelors","white",68.2
"637","R_wQS9KUnuYyhxeXD",620,2,NA,NA,1,NA,NA,70,60,30,30,NA,23.004,40,0,0,0,0,10,0,10,10,80,20,30,10,60,60,60,60,20,80,70,30,40,1952,2,"white","Bachelors",1,1,4,5,45000,7,"none","out_control","Democrat","Republican",0,0,1,0,47.5,6.66666666666667,20,60,55,10,80,70,60,20,"Female",68,"Strong","Bachelors","white",37.2
"638","R_110l7WHhQQyUk8U",776,1,NA,1,NA,NA,NA,37,77,78,66,66.926,NA,67,0,0,0,0,0,0,0,87,0,50,50,50,77,80,76,67,67,95,78,28,34,1996,2,"white","Bachelors",7,7,1,1,55000,5,"none","out_correct","Republican","Democrat",0,0,1,0,64.5,0,50,77.6666666666667,58.75,0,87,87,67,67,"Female",24,"Strong","Bachelors","white",55.2
"639","R_yQl73dxM1bnolPP",414,1,NA,2,NA,NA,NA,20,20,20,30,15.986,NA,20,20,20,20,30,0,0,0,50,50,0,0,0,0,0,0,50,50,0,0,0,0,1997,1,"white","Some college",5,1,3,1,55000,7,"none","out_correct","Republican","Democrat",0,0,1,22.5,22.5,0,0,0,0,50,50,0,50,50,"Male",23,"Not strong","Some college","white",13.2
"640","R_3fs2zqG85FfKKFT",1169,1,NA,1,NA,NA,NA,50,92,50,89,NA,32.525,90,0,0,0,0,0,0,0,59,0,80,81,81,100,100,100,16,85,40,38,55,56,1965,2,"white","HS or less",5,2,1,1,85000,6,"none","out_control","Republican","Democrat",0,0,1,0,70.25,0,80.6666666666667,100,47.25,0,59,59,85,16,"Female",55,"Strong","HS or less","white",60.95
"641","R_dmU3fbotwF8Ns6R",348,2,NA,NA,1,NA,NA,30,40,25,25,NA,14.299,20,0,0,0,0,0,0,0,5,70,65,61,55,45,100,100,15,5,70,40,30,20,1980,2,"white","Graduate",2,1,1,1,150000,4,"none","out_control","Democrat","Republican",0,0,1,0,30,0,60.3333333333333,81.6666666666667,40,5,70,65,15,5,"Female",40,"Strong","Graduate","white",19.7
"642","R_3ksusZ6JJ9cBhkt",923,2,NA,NA,1,NA,NA,23,61,5,50,NA,33.75,25,21,30,0,0,50,65,0,18,83,35,60,33,50,50,60,81,0,39,39,36,35,1980,1,"white","Some college",1,2,2,7,25000,6,"none","out_control","Democrat","Republican",0,0,1,12.75,34.75,38.3333333333333,42.6666666666667,53.3333333333333,37.25,18,83,65,81,0,"Male",40,"Strong","Some college","white",24.45
